CustomerId,Gender,AgeBand,Race,Nationality
116883796905,,,,
575513647673,1,10,1,10
808429562823,2,10,6,10
870881471239,2,10,1,10
201517182169,2,11,6,10
555219968714,2,10,5,10
148850035842,2,10,6,10
172254168881,,,,
916117556645,2,10,5,10
274311989846,1,10,6,1
887942038887,0,12,6,10
852428246259,,,,
477968568068,1,10,3,10
714662525292,1,10,4,10
599512451675,1,10,4,10
176044480405,2,10,1,6
72946920357,1,10,1,10
784860471117,2,10,1,10
93378273642,0,12,6,10
724982993583,2,10,1,10
539579108441,2,10,1,10
646360569158,2,10,6,10
812715142673,2,10,1,10
454891295706,,,,
667395749284,,,,
362023303916,1,10,1,10
159271821706,2,10,1,10
263669732775,1,10,1,10
932709953888,2,10,1,10
798485066192,1,10,1,10
481599828348,,,,
739315794075,2,10,1,10
760631649719,,,,
438009678787,1,10,1,10
543293345296,1,10,1,10
668114985550,0,10,6,1
923189507164,2,10,6,10
843722250166,,,,
3080677061,,,,
521261008874,,,,
675834861113,,,,
150456296059,,,,
60224914653,2,10,1,10
181688549790,1,10,1,10
549235184248,2,10,1,10
224544908473,1,10,1,10
457648590774,0,12,6,10
615502821250,1,10,3,10
307593662375,,,,
858226096936,2,10,5,10
880179716453,2,10,1,10
213377415189,2,10,1,10
533358233760,,,,
267595042078,,,,
420530098513,2,10,3,10
114395180525,1,10,1,10
28835137526,2,10,1,10
7088053158,,,,
90058738323,,,,
29008540808,2,10,1,10
222555231373,2,10,1,10
8211501343,2,10,1,10
274682331139,1,10,1,10
421162951921,0,10,1,10
891817529462,,,,
933773228666,1,10,1,10
511747855055,2,10,6,1
41512090505,,,,
533263722635,2,10,6,10
700568874913,1,10,1,10
562059428683,2,10,1,10
953439898029,,,,
714669237781,2,10,1,10
360499421227,1,10,1,10
464287775806,1,10,6,1
57023229431,1,10,5,10
96237530439,2,10,4,10
410234866288,,,,
652737298794,,,,
618320718811,,,,
518062302109,1,10,1,10
187937001250,2,10,1,10
151732409774,2,10,1,10
878588486852,,,,
278127313853,,,,
262041063075,2,10,1,10
6544564393,,,,
606064262965,2,10,1,10
395398990194,1,10,6,7
83013291902,2,10,6,10
413743348950,2,10,1,10
865479143176,2,10,1,10
328893865067,2,10,3,10
839966500737,2,10,6,7
22091811312,2,10,1,10
630947574247,,,,
636944778768,1,10,1,10
891917302508,2,10,6,10
753039646544,2,10,6,1
114275609353,2,10,1,10
891596879977,1,10,1,10
390669841919,1,10,3,10
189459996295,1,10,4,10
508568063136,2,10,1,10
498863391281,2,10,4,10
640476624921,2,10,1,10
440872039235,,,,
357306563236,1,10,3,10
396342613253,0,12,6,10
136908173512,2,10,1,10
481672834034,1,10,6,10
26454539148,2,10,1,10
90386924620,,,,
904617073213,2,10,1,10
559125407471,2,10,1,10
905582908274,1,10,6,1
633824911352,2,10,3,10
970064195033,,,,
274962107287,,,,
234798186223,2,10,4,10
598041169720,2,10,1,10
440623509574,,,,
921486318874,2,10,1,10
803131465465,2,10,1,10
558201792077,2,10,1,10
790265932951,2,10,6,10
886465827662,,,,
454976518392,2,10,1,10
453006720078,,,,
401816654153,2,10,1,10
187005142060,,,,
31217489321,,,,
444974349682,0,12,6,10
968683098181,2,10,4,10
522922223793,,,,
10945110419,2,10,1,10
90200807106,,,,
424758677168,,,,
765621371341,2,10,6,7
208290530130,2,10,1,10
12093965477,,,,
314606646082,2,10,1,10
752918177152,2,10,6,1
479262613128,2,10,3,10
378663109105,,,,
10526754207,2,10,1,10
282515339336,,,,
516300725037,0,10,6,1
196983788930,1,10,5,10
366023142488,1,10,1,10
943605782954,0,10,6,10
282656576151,2,10,1,10
589732905285,2,10,3,10
752606445995,1,10,6,10
824925148478,0,12,6,10
855549320236,2,10,6,10
258929739024,2,10,1,10
24364058740,2,10,1,10
219497269835,1,10,1,10
760980694439,1,10,1,10
351135565632,2,10,1,10
771247757744,2,10,1,10
178980106499,2,10,5,10
748907495252,2,10,1,10
702222815692,0,10,6,1
719817404563,1,10,6,10
126859219220,2,10,1,10
502438237407,2,10,1,10
612952180594,2,10,1,10
911648126364,2,10,1,10
899055796194,,,,
353360146705,1,10,6,7
761864091372,2,11,6,10
905238625663,1,10,1,10
483029913973,,,,
667666339843,1,10,1,10
965381611302,2,10,6,7
838594539711,2,10,1,7
773204863200,2,10,1,10
453764234227,2,11,1,10
508716837349,0,12,6,10
974409411094,2,12,6,7
920485913702,2,10,1,10
521410063499,2,10,5,10
824609840471,2,10,3,10
884264668241,,,,
76307079426,2,10,1,10
847764363465,2,10,5,10
851017663143,2,10,1,10
360713909459,,,,
969270342117,,,,
897282054063,2,10,1,10
72970001551,2,10,6,7
321488710605,2,10,3,10
866976952266,1,10,1,10
772616981176,2,10,1,10
59174998,2,10,1,10
298783898598,,,,
101189322516,2,10,1,10
408432053195,1,10,1,10
154354260775,1,10,4,10
717267359960,2,10,1,10
584039961170,,,,
70396058479,1,10,4,10
738030010372,2,10,1,10
756751114721,,,,
808991844977,2,10,6,10
183038152283,2,10,1,10
593606189501,2,10,1,10
529694235264,2,10,6,1
527487362216,2,10,1,10
576857885254,2,10,1,10
372076410657,2,10,1,10
187899896117,,,,
364183285077,2,10,1,10
246166128798,0,10,6,1
139250917459,2,10,5,10
54438359938,2,10,1,10
67072372001,1,10,1,10
807977043679,2,10,1,10
620367432584,2,10,1,7
331546489336,2,12,4,10
743492231344,1,10,1,10
534647029019,,,,
273710915728,2,10,3,10
663655485962,,,,
190492041480,,,,
295255891974,0,12,6,10
118246082742,2,10,6,1
99267690960,,,,
672911470225,1,10,1,10
355619951672,2,10,1,10
425769341452,2,10,1,10
813981432947,1,10,1,10
400957850204,2,10,1,10
532320352137,2,10,1,10
8527708512,2,10,3,10
940153176364,,,,
912494698918,2,10,1,10
399994392780,,,,
300707578647,2,10,6,10
206752959603,,,,
872291372464,1,10,1,10
631579059012,0,10,1,10
374250751356,2,10,1,10
96659450377,,,,
210175382708,,,,
90261630912,0,12,6,10
503311417561,2,10,1,10
483236753165,,,,
860575227086,2,10,1,10
349018912328,2,10,1,10
524734988766,1,10,1,10
459598377004,2,10,6,10
401655100191,2,10,1,10
512912849364,0,10,6,1
797557468789,2,10,2,10
46999463070,2,10,3,10
877329821003,1,10,3,10
297352243759,2,10,6,1
749414584951,,,,
595959815519,2,10,1,10
133913497818,1,10,1,10
107419609200,1,10,1,10
871489941367,,,,
771463917359,2,10,1,10
790295014541,1,10,6,10
122662318681,,,,
274098927007,2,10,1,10
322028711433,2,10,1,10
68636894921,2,10,1,10
685291911032,2,10,6,1
946182280859,2,10,1,10
190541160731,2,10,1,10
894709266254,2,10,1,10
54707496108,,,,
725155577389,2,10,1,10
164795160739,2,10,1,10
60523028610,,,,
172358247567,1,10,1,10
383749289889,,,,
584921205433,2,10,5,10
8589011324,2,10,1,10
261808849108,2,10,1,10
689566590463,1,10,6,10
339593376752,2,10,1,10
799539168152,0,10,6,1
991497063067,0,12,6,1
669137261812,2,10,3,10
455875927862,2,10,1,10
143135790576,2,10,1,10
449087076769,2,12,1,10
449473423910,2,10,1,10
197346067387,1,10,1,10
127591835327,2,10,1,10
80225513544,2,10,1,10
861830086526,2,10,1,10
269668150691,2,10,1,10
290692868789,,,,
937274533787,2,10,1,10
780827927632,1,10,6,1
65784196342,1,10,1,10
245718573859,1,10,6,1
467891073017,1,10,1,10
452387012036,,,,
608515294247,2,10,1,10
44805716973,1,10,3,10
213495229524,0,12,6,10
74284938043,1,12,6,1
847528174565,2,12,1,10
884708161407,2,10,1,10
73476614854,1,10,5,10
276339850048,1,10,1,10
299837186295,,,,
611341176614,1,10,1,10
220990346608,,,,
388326552389,2,10,1,10
414165149431,2,10,1,10
29612033561,2,10,1,10
502586463748,2,10,1,10
29241806586,2,10,6,10
414533400895,1,10,5,10
73699518646,,,,
433679483282,2,10,1,10
431061666034,2,10,6,10
287220633823,,,,
638660687655,2,10,5,10
252749402033,2,10,6,10
916516487998,2,10,1,10
352152478887,2,10,6,1
749348422027,2,10,1,10
157262031998,,,,
329324333495,,,,
940247063931,,,,
247098205389,2,10,1,10
112456710939,,,,
101279536202,0,10,6,1
388465583171,,,,
477851649160,2,10,1,10
643531883432,2,10,1,10
901898634982,2,10,1,10
94339531851,2,10,6,1
779319341461,2,10,1,10
431744507778,2,10,3,10
171204632333,2,10,6,1
976929689618,,,,
703797154987,1,10,4,10
396889043874,,,,
518027744440,1,10,6,1
361158299677,,,,
311428136907,1,10,1,10
838582045096,2,10,1,10
748997721229,2,10,1,10
990467301016,2,10,6,7
233641924510,1,10,3,10
266627380140,2,10,1,10
723382218765,1,10,1,10
269515071599,2,10,4,10
961033441671,2,10,6,1
895740022498,1,10,1,10
336037976888,2,10,1,10
666723336720,1,10,5,10
949932354006,,,,
760433688946,2,10,1,10
459399965473,2,10,6,1
240057516067,2,10,1,10
945195062879,2,10,1,10
611064002858,,,,
569912098492,1,10,1,10
190126907280,2,10,1,10
742869282455,0,10,6,1
184068130327,2,10,1,10
791075606279,2,10,1,10
90341934455,2,10,2,10
327727699377,2,10,6,10
905710380957,,,,
796602120135,2,10,4,10
438068476396,2,10,6,1
124126169413,2,10,6,10
966586527331,2,10,1,10
782835073110,2,10,4,10
808416223302,1,10,6,7
595044092058,0,10,6,10
853588858240,2,10,4,10
455340099173,0,12,6,10
444513557753,,,,
259819065721,,,,
582141660695,2,10,1,10
328839789456,2,10,1,10
913359430458,2,10,6,1
678963296711,1,10,1,10
363482933764,,,,
966942983819,2,10,1,10
845591585238,,,,
697731840325,0,10,6,1
631482567684,2,10,1,10
637689841279,,,,
312718554856,2,10,3,10
302616858836,1,10,6,10
139947890985,2,10,1,10
38621563258,2,10,5,10
735748996200,0,10,6,1
91211884775,2,10,6,1
619878589414,2,10,1,10
420833504082,2,10,1,10
270737528988,,,,
399682926506,2,10,4,10
922819471718,2,10,5,10
287018817330,,,,
162313943946,,,,
449508681334,1,10,6,10
910116875668,2,10,1,10
473544471507,1,10,1,10
652054025918,,,,
829198790405,2,10,1,10
672086404928,,,,
806930337562,1,9,1,10
4385644079,1,10,5,10
790713759823,,,,
194728476350,0,12,6,10
567626429338,2,10,1,10
695465539448,2,10,3,10
587307384238,,,,
300710551029,1,10,1,10
334283157446,2,10,1,10
295409050450,1,10,1,10
344707605418,,,,
367664655051,2,10,4,10
782992660635,,,,
187171285622,2,10,1,10
246941723240,2,10,1,10
651228244776,2,10,6,1
409313984635,1,10,6,1
517255884949,,,,
662016071044,2,10,1,10
339601618248,,,,
630095048795,2,10,1,10
42565138653,2,10,1,10
825522786718,,,,
850016439483,2,10,1,10
372835568505,1,10,1,10
97249453821,1,10,1,10
253007362011,2,10,1,10
122184743922,,,,
744441393727,,,,
423317022065,2,10,6,10
651288103665,1,10,4,10
241974252752,1,10,3,10
158729018636,,,,
849645083742,1,10,5,10
697245330220,1,10,1,10
614614944345,2,10,1,10
628782595092,2,10,1,10
777375835214,,,,
644060233372,1,10,4,10
443669880326,2,10,1,10
682668812029,,,,
656199027394,1,10,1,10
571976024062,2,10,4,10
6551028190,,,,
902385854989,2,10,6,10
69936028394,2,10,1,10
653526126296,2,10,1,10
199229816065,,,,
168570737574,,,,
775082219572,2,10,1,10
96267619930,1,10,1,10
555238021699,2,10,1,10
708380818224,2,10,1,10
548909089510,1,10,1,10
274814796251,2,10,1,10
288279907260,2,10,1,10
301151016632,2,10,6,10
849456466901,0,12,6,10
51170271730,,,,
1510343855,2,10,1,10
371560547439,2,10,1,10
659052250911,2,10,1,10
828525344668,2,10,1,10
943691393905,0,10,1,10
308013028879,0,10,6,1
9203803392,1,10,1,10
769438014734,,,,
986599785427,2,10,1,10
901881754423,0,12,6,10
358666399410,2,10,1,10
155144238856,2,10,1,10
763797295768,,,,
929044615509,2,10,6,10
427958054454,1,10,1,10
270488725775,2,10,1,10
666536441111,1,10,4,10
684526514152,,,,
291900562054,2,10,1,10
441539387226,1,10,6,10
591491850861,,,,
792456500201,2,10,6,10
333116870136,2,10,1,10
601163891897,1,10,1,7
571447329322,2,10,1,10
316580113095,,,,
324430332213,,,,
575705372179,2,10,4,10
391989535338,2,10,6,10
295604884613,,,,
259876660588,2,10,1,10
564725308490,1,10,1,10
139386416991,2,10,6,7
20712509188,2,10,6,1
34305080910,,,,
597571989564,1,10,1,10
581891572058,2,10,1,10
372458936553,0,10,6,1
250925391823,,,,
704935556435,1,10,5,10
595244228565,1,10,1,10
178104781190,2,10,1,10
368780970447,1,10,6,10
993657348087,2,10,1,10
537392101772,2,10,6,7
942016090043,2,10,3,10
719879581624,2,10,4,10
622294398559,1,10,3,10
270993202792,2,10,1,10
375139415091,2,10,1,10
742189422463,,,,
340428284807,2,10,1,10
926345488848,2,10,4,10
986716206924,,,,
908168246652,,,,
805391775264,2,10,1,10
181936231115,2,10,1,10
820660828660,,,,
697046359321,1,10,1,10
401638047342,1,10,6,10
323748227378,2,10,3,10
593998952989,2,10,6,1
776902779634,,,,
521824143562,2,10,6,10
128846249524,1,10,1,10
772478307952,,,,
589694108902,2,10,4,10
770210123732,2,10,1,10
403903481104,2,10,4,10
749285827516,,,,
358489432889,2,10,1,10
196446576690,2,10,6,1
459830673187,1,10,1,10
482508296725,2,10,1,10
302543174129,2,10,1,10
583977931118,1,10,1,10
777871657685,2,10,1,10
394559352155,2,10,1,10
753296737753,2,10,4,10
230637420084,1,10,1,10
46287851295,2,10,1,10
846632907896,2,10,1,10
367064905199,2,10,1,10
723629819004,1,10,1,10
819982910677,1,10,1,10
65570245775,2,10,1,10
752653199584,2,10,1,10
929355746264,1,10,1,10
531236710857,,,,
641762041318,2,10,1,10
97639904012,,,,
37917000702,2,10,3,10
8369706164,2,10,4,10
61031882203,0,10,6,1
316742687349,2,10,6,1
246488987154,,,,
889299860610,,,,
214653518405,2,10,1,10
812506422706,1,10,1,10
579068936087,2,10,1,10
801344065622,2,10,6,7
63058166450,2,10,1,10
277789644209,2,10,1,10
617815762481,2,10,6,10
796712279953,,,,
771355539477,2,10,1,10
104233651227,,,,
793674356784,2,8,1,10
464208843234,,,,
383283201381,0,10,6,10
103164601772,2,10,1,10
326080530053,2,10,6,10
249031771934,2,10,1,10
70742407202,1,10,1,10
31239003926,2,10,4,10
806270331253,1,10,6,1
862929271847,1,10,1,10
467910288722,2,10,6,1
20808739213,1,10,1,10
382080112378,0,12,6,10
985199606459,2,10,1,10
1121430925,,,,
434374576578,,,,
73529359679,,,,
241552894438,2,10,1,10
912083856585,1,10,1,10
969893885879,0,10,1,10
120029239542,2,10,3,10
496862722366,2,10,4,10
641348909914,2,10,1,10
794500427237,,,,
250021422925,,,,
761405784639,2,10,1,10
221624202037,,,,
387777781236,2,10,1,10
197164336156,1,10,1,10
374079365223,,,,
292726548757,2,10,3,10
849273696454,2,10,1,10
628498363960,,,,
734517354643,,,,
29313739667,1,10,1,10
724045730460,2,10,1,10
988286093303,1,10,4,10
127081324963,1,10,1,1
164695303285,,,,
676560692775,2,10,1,10
827492299266,2,10,1,10
188422318545,1,10,1,10
941458973985,1,10,6,1
405244066329,1,10,1,10
10511199981,,,,
685772238144,2,10,1,10
690549009755,1,10,1,10
494001700589,1,10,6,7
97954810201,,,,
211253042446,1,10,5,10
37287643166,2,10,1,10
812931513744,2,10,1,10
635180004266,1,10,6,7
185459477318,2,10,1,10
730883060675,2,9,1,10
587602279644,2,9,1,10
391446336655,2,9,1,10
626719853996,2,9,1,10
519337831643,0,12,6,10
396815109516,2,9,4,10
368550954656,2,9,1,10
475240193830,2,9,1,10
59216483308,2,9,1,10
118892976317,2,9,1,10
439515079261,1,9,1,10
697608949688,,,,
885885972221,,,,
924287664367,0,9,6,1
655655715505,1,8,1,10
417178882729,1,9,1,10
182516246211,2,9,1,10
602665802326,,,,
270537771153,1,9,1,10
998358889802,1,9,1,10
82099620144,,,,
245030460502,2,9,1,10
513002343224,2,9,1,7
733907701345,,,,
281978507799,,,,
442934946722,2,9,1,10
865994006385,1,9,6,1
628899929620,,,,
966315224734,1,9,1,10
786004616795,2,9,6,10
262973324429,1,9,1,10
37957743669,2,9,1,10
996289241634,,,,
76756030496,,,,
752109091259,2,9,1,10
798625652360,,,,
192028710613,2,9,1,10
462492149124,2,9,1,10
618644400863,2,9,6,7
719981591622,2,9,1,10
952441601997,2,9,6,1
634529939666,1,9,6,7
526451503226,2,9,6,10
865260587385,2,9,3,10
845457560201,2,9,1,10
427272625934,1,9,1,10
713634071328,2,9,1,10
241233273095,,,,
879401370639,,,,
891415809712,2,9,1,10
605617861755,2,9,6,1
897582327416,,,,
551718805323,1,9,1,10
82787912622,0,9,6,1
740448394591,,,,
597914754812,0,9,6,1
953287155782,1,9,1,10
102912513759,1,9,1,10
813653334095,2,9,5,10
13526616044,,,,
555717458914,2,9,1,10
500748867269,2,9,1,10
163490962218,2,9,1,10
207366196143,1,9,5,10
709806816740,1,9,1,10
761358592608,2,9,3,10
676103686567,2,9,5,10
678765096765,,,,
979231778573,2,9,1,10
38713931886,1,9,2,10
531477625622,2,9,1,10
703222794130,2,9,1,10
763761465342,,,,
982930650984,2,9,3,10
114824788505,2,9,4,10
346605736653,2,9,6,1
291762757530,1,9,1,10
223049287809,1,9,1,10
331780210605,1,9,1,10
818858367408,1,9,1,10
932631144270,2,9,6,1
28241245280,0,9,1,10
945267619795,,,,
874890753221,,,,
270542142354,2,9,5,10
669993166833,,,,
13329011625,2,9,3,10
342356039186,2,9,1,10
423311960627,2,9,1,10
942117827391,2,9,1,10
913071368898,2,9,6,1
136142134705,1,11,1,10
696145280906,2,9,1,10
314809079196,,,,
109273490394,,,,
128354646899,,,,
229548163709,2,9,1,10
396837051103,,,,
427267642041,1,9,1,10
302908546310,,,,
254000356852,1,9,3,10
960507878637,,,,
296853184511,,,,
281892051734,1,9,6,7
376736999580,2,9,5,10
544408921954,,,,
162863028872,,,,
996503484122,2,9,1,10
603156169869,2,9,1,10
651729213885,1,9,6,1
215898570484,1,9,1,10
993686193595,1,9,5,10
465995911341,,,,
943475033999,2,9,4,10
744299542806,2,9,4,10
813400271439,1,9,4,10
284431138069,2,9,1,10
867232642155,,,,
781189711281,,,,
185495017118,2,9,6,1
488654450534,,,,
426798716562,2,9,1,10
402271087578,2,9,6,10
815139726333,1,9,1,10
353102149957,0,12,6,10
791707149155,2,9,1,10
964045283873,2,9,1,10
128941687935,,,,
68504195696,2,9,1,10
225647207612,,,,
641822550668,,,,
304475939995,1,9,6,1
620106057409,2,9,1,10
490480427239,2,9,6,1
432266809818,1,9,1,10
168261831675,1,9,3,10
861915480094,1,9,1,10
794629369184,2,9,1,10
153644213569,2,9,1,10
795613614048,2,9,6,1
283543217293,1,9,6,1
918881763275,0,9,6,1
866696904593,,,,
550744222125,2,9,6,1
36396447541,2,9,6,10
15292370264,2,9,3,10
323906271927,1,9,1,10
420976373480,2,9,4,10
594207118098,0,9,6,10
836956852732,2,9,3,10
190238587455,2,9,1,10
355766812527,2,9,3,10
974673830746,,,,
216618557416,2,9,6,7
86302737837,2,9,1,10
859980851686,1,9,1,10
853815532122,2,9,1,10
24249264138,2,9,1,10
15407495063,1,9,1,10
298927800549,1,9,1,10
850142259746,2,9,1,10
330447620275,1,9,5,10
828856895257,2,9,4,10
10400807429,1,9,1,10
321777807078,2,9,1,10
730833314529,1,9,1,10
82066471204,2,9,5,10
777368777866,2,9,3,10
390437326896,2,9,6,10
123121206953,,,,
572214352185,,,,
47484496937,2,9,4,10
664278088226,2,9,1,10
535509132587,,,,
442745754154,2,9,1,10
512528619679,,,,
814787466168,2,9,6,1
355918501175,2,9,6,1
871685213865,,,,
912230780541,2,9,2,10
73489606751,2,9,1,10
514629851707,1,9,1,10
479648629279,0,9,6,1
337398290775,1,9,1,10
294531636726,,,,
786685725189,,,,
765124023122,2,9,6,1
698850257469,1,9,1,10
467252996827,2,9,1,10
839107123047,1,9,1,10
676297584524,,,,
468227661417,,,,
645448574578,1,9,1,10
376372310538,,,,
162299115086,,,,
163298376705,,,,
274835072126,1,9,1,10
191585758209,1,9,1,10
898676409953,,,,
246497581234,2,9,6,10
470960940164,,,,
859738736837,1,9,5,10
575169793007,2,9,6,1
935893301727,,,,
517530358136,2,9,1,10
557149046648,1,9,1,10
312461812142,1,9,1,10
702904217349,2,9,1,10
874144460248,,,,
660601946675,1,9,6,1
444054273942,2,9,3,10
488649181017,2,9,1,10
873748772943,2,9,1,10
600690186303,,,,
640712508452,2,9,4,10
237895671001,2,9,6,1
736254786458,1,9,1,10
515225400209,2,9,1,10
584936759596,1,9,1,10
856702173747,,,,
546074656361,2,9,6,1
196014992413,,,,
341055642754,1,9,1,10
850632900973,1,9,6,10
95076788840,1,9,1,10
318284475048,1,9,1,10
914019048511,1,9,6,1
860076408901,2,9,1,10
538005440367,,,,
586275643696,1,9,1,10
86398357234,2,11,4,10
910208991752,2,9,6,1
998225443398,,,,
886715037664,2,9,4,10
694517940887,2,9,1,10
766442164441,0,9,1,10
402556408618,,,,
849053021991,2,9,1,10
770630990504,1,9,4,10
23817877319,2,9,1,10
203622809158,,,,
983370463955,2,9,1,10
411556542781,,,,
720408949572,2,9,1,10
193162793787,,,,
598591097665,1,9,4,10
647064150563,2,9,4,10
855913291417,,,,
315897972584,2,9,1,10
14182729104,2,9,6,1
288104959566,0,9,6,1
961124219734,2,9,1,10
191135034019,1,9,6,1
720645789450,2,9,1,10
47874875701,,,,
231888071615,,,,
506020684704,2,9,6,7
403547844384,1,9,1,10
578668659161,,,,
106638078556,2,9,5,10
787380228240,2,9,1,10
884618179800,2,9,6,1
791764962516,1,9,1,10
338065025244,2,9,1,10
934386206695,,,,
798897349624,,,,
425125335640,0,9,6,1
627787618446,2,9,1,10
578827213397,1,9,3,10
431745489571,,,,
271120824010,2,9,1,10
859096071280,,,,
567128349209,1,9,3,10
828435775223,1,9,3,10
63948523860,2,9,1,10
440296635233,2,9,1,10
993903177604,2,9,1,10
296341484940,,,,
995214602924,2,9,1,10
385037080243,2,9,3,10
485997808143,2,9,1,10
243519763963,,,,
358010332174,2,9,6,1
583766842148,2,9,1,10
629909599837,,,,
328623733053,2,9,1,10
359993500522,1,9,1,10
349084141660,2,9,1,10
316312586649,1,9,1,10
573851707570,,,,
746209959065,1,9,6,1
708366841027,1,9,1,10
927473193905,1,9,6,7
871482645605,2,9,1,10
487035714290,2,9,6,7
125317382254,1,9,6,1
105596062946,2,9,1,10
856386054748,1,9,1,10
849474585708,1,9,1,10
477502411015,1,9,1,10
806779518354,1,9,6,7
640670134996,1,9,2,10
307033906236,0,12,6,10
911118386121,2,9,1,10
964716052248,1,9,1,10
919313701745,2,9,1,10
162495611055,,,,
23211639299,2,9,1,10
794198255794,1,9,1,10
973465301548,2,9,1,10
8697227010,2,9,1,10
111075595587,,,,
736615360668,,,,
164564493552,1,9,1,10
205083956842,0,9,6,10
152597330869,2,9,6,10
89139706252,2,9,6,10
661236804269,2,9,1,10
821488277370,,,,
697155883633,2,9,1,10
929448805390,1,9,1,10
203303011767,1,9,1,10
668813387783,2,9,1,10
527412676816,2,9,6,10
856694989230,1,9,1,10
32693860338,1,9,1,10
52047867435,2,9,6,1
536640901300,,,,
410167806693,2,9,1,10
471906648151,,,,
244741968828,,,,
622496578252,0,9,6,1
258747277987,1,9,3,10
175232885265,,,,
376770214574,2,9,6,1
829772987100,1,9,1,10
105464929938,2,9,1,10
143191257887,2,9,6,7
578183840234,2,9,4,10
360546011732,2,9,1,10
315389336227,2,9,4,10
737424461456,2,9,1,10
297083597704,2,9,1,10
748295370454,2,9,3,10
357462035129,0,9,1,10
453397630013,1,9,6,7
586386762373,2,9,1,10
754576248763,2,9,1,10
459350386395,1,9,1,10
558193063613,2,9,1,10
613455720817,2,9,1,10
558119212056,2,9,1,10
120800130015,2,9,6,7
8963615952,1,9,1,10
43002460631,,,,
472245419464,1,9,1,10
258534480596,2,9,1,10
536315608744,0,9,6,10
422422237686,2,9,3,10
933049048684,2,9,1,10
851790549110,2,9,6,1
597784815620,2,9,1,10
157048131418,,,,
289919735371,1,9,1,10
43134795207,1,9,1,10
599590723761,2,9,2,10
724063166855,1,9,1,10
99094250326,0,9,6,1
494640007151,2,9,5,10
748581976242,,,,
644983457266,1,9,4,10
648689173776,2,9,1,10
542056286490,1,9,1,10
494647684436,,,,
302319082429,0,12,6,10
901759845179,,,,
578011888026,2,9,1,10
952924583357,,,,
254537868278,2,9,1,10
810609500276,2,9,1,10
495086164913,2,9,1,10
508722769051,,,,
704689786574,2,9,4,10
76318690206,2,9,1,10
443384143735,2,9,1,10
722011046535,0,9,6,1
906016265345,2,9,6,1
826779055525,2,9,1,10
708579591919,,,,
696136685913,2,9,1,10
380533817989,2,9,1,10
318247798214,2,9,4,10
528409997355,,,,
474496384654,2,9,1,10
329558322206,,,,
674360497764,2,9,1,10
53440371352,2,9,6,1
928615131561,1,9,4,10
937028401673,2,9,3,10
107857568688,1,9,1,10
378223192375,,,,
992976123223,0,9,4,10
721340446960,2,9,6,10
834962760965,1,9,6,1
287346937390,,,,
742199168059,1,9,1,10
353512338998,2,9,6,1
912346703649,2,9,6,10
869197227414,2,9,1,10
652175130260,0,12,6,1
920567844064,2,9,6,10
878568023840,2,9,1,10
415628673328,1,9,3,10
722573123394,1,9,4,10
239951942909,1,9,6,10
605274656979,2,9,1,10
661012390179,2,9,1,10
944600000822,2,9,1,10
151345048965,0,9,6,1
163411050044,1,9,1,10
348505443326,1,9,4,10
610758430782,2,9,1,10
51403903086,,,,
81208636673,,,,
950630300185,,,,
940545960050,2,9,6,10
946783481381,2,9,1,10
105637134029,2,9,1,10
602172763798,2,9,1,10
760114692098,,,,
224412891753,2,9,6,10
882425084092,1,9,1,10
380440453463,2,9,1,10
557755249075,,,,
737739609269,1,9,1,10
438340498926,,,,
869863874645,,,,
792543423910,,,,
787018256051,2,9,5,10
449572983714,2,9,6,1
97899955632,,,,
385438318447,,,,
363029007946,,,,
59836872055,1,9,1,10
359481293318,,,,
167146469697,1,9,1,10
262885351933,2,9,6,7
874904402547,2,12,1,10
991611841931,,,,
989716132044,2,9,1,10
333259719601,,,,
543013898907,2,9,3,10
651294983995,2,9,1,10
967160720199,1,9,1,10
385714594344,2,9,1,10
957754782001,,,,
91408498241,2,9,5,10
193798253773,2,9,6,7
525360757671,2,9,1,10
996966571970,2,9,1,10
870188114847,2,9,6,7
965135285187,,,,
175973010662,2,9,1,10
225782646582,1,9,4,10
843668444725,2,9,1,10
690295613040,1,9,1,10
948510665795,2,9,1,10
231028850886,1,9,1,10
472542035446,2,9,1,10
760744070992,1,9,3,10
349575755937,2,9,6,10
599161431960,,,,
871162377843,2,9,1,10
146142007382,,,,
484439136360,2,9,1,10
224384457694,,,,
487158536612,2,9,1,10
717045487259,2,9,1,10
662388811633,2,9,1,10
109531052755,2,9,5,10
260350828230,2,9,1,10
710363917673,2,9,6,1
207806517879,2,9,1,10
414029679519,2,9,4,10
815117530337,2,9,1,10
92537094262,1,9,1,10
568511598265,,,,
795341562834,2,9,6,7
8399100799,2,9,3,10
799843615370,2,9,4,10
712639518058,2,9,1,10
434067308973,,,,
334251132145,,,,
80311733247,2,9,1,10
258441831823,2,9,1,10
575766239935,2,9,6,7
304528183386,,,,
797188878115,,,,
484209355403,,,,
180471957146,1,9,4,10
429324318220,2,9,1,10
19638962835,,,,
416076310843,2,9,3,10
476869075191,2,9,1,10
533624383629,,,,
109377703988,2,9,1,10
17109408523,1,9,3,10
691304084074,2,9,1,10
781963858377,,,,
644269334263,2,9,1,10
679754118940,,,,
390867722116,2,9,6,10
577259425966,2,9,5,10
35713852435,0,9,6,1
477512544122,,,,
752086451708,,,,
369934452461,,,,
513816034005,,,,
42039178111,,,,
823503402827,2,9,6,1
211406696869,2,9,1,10
548429374796,2,9,1,10
941999867548,,,,
